date,Open,High,Low,Close,Volume
1998-02-05,68.66687112176756,68.85746087287858,67.79844065200002,68.11618060691062,5076200.0
1998-02-06,68.45506707759182,68.87867516594326,68.24326303341611,68.87867516594326,5701200.0
1998-02-09,68.94218249054892,68.96339678361356,68.2644095491866,68.64565682870293,2322200.0
1998-02-10,68.7515927394378,69.4505121965706,68.58214950409729,69.3022832542947,3660400.0
1998-02-11,69.19634734355974,69.3657905789003,68.93160923266367,69.23870815239485,4073200.0
1998-02-12,68.94218249054892,69.7682521514812,68.37034545992155,69.53523381424087,5024700.0
1998-02-13,69.25992244545948,69.48229974752054,69.0481184012838,69.13284001895408,2101300.0
1998-02-17,69.68353053381095,69.87412028492211,69.23870815239485,69.47172648963523,3055500.0
1998-02-18,69.34464406312983,70.13885839581818,69.32342977006519,70.10713862216247,3007400.0
1998-02-19,69.98005619565699,70.08592432909776,69.64116972497591,69.73646460053133,3387800.0
1998-02-20,69.91648109375717,70.29772837327344,69.38700487196499,70.25536756443833,3707000.0
1998-02-23,70.65782913701928,70.65782913701928,70.04356352026262,70.53074671051384,3227800.0
1998-02-24,70.4248107997789,70.55189322628435,69.7682521514812,69.98005619565699,3386800.0
1998-02-25,70.31894266633813,71.08143722537068,70.23422104866785,70.84841888813035,3481800.0
1998-02-26,70.78491156352472,71.31438778531688,70.61546832818414,71.2508804607113,3187600.0
1998-02-27,71.14494454997637,71.52619182949262,70.84841888813035,71.2508804607113,3442900.0
1998-03-02,71.33560207838156,71.67448854906273,70.91199399003008,71.1025837411412,4252300.0
1998-03-03,70.84841888813035,71.58976693139243,70.84841888813035,71.50504531372208,3349200.0
1998-03-04,71.22966616764658,71.44147021182236,70.78491156352472,71.03907641653558,4404100.0
1998-03-05,70.14949943099751,70.78491156352472,69.91648109375717,70.38244999094374,7268000.0
1998-03-06,70.869633181195,71.80157097556818,70.78491156352472,71.80157097556818,6896300.0
1998-03-09,71.52619182949262,71.9921607266792,71.33560207838156,71.54740612255732,3362800.0
1998-03-10,71.9921607266792,72.41576881503065,71.80157097556818,72.22517906391955,5481900.0
1998-03-11,72.50049043270091,72.73350876994132,72.3734080061955,72.56406553460066,3439600.0
1998-03-12,72.58521205037121,72.92409852105236,72.18281825508446,72.86059119644672,3191300.0
1998-03-13,73.09354175639295,73.1994776671279,72.4369831080953,72.58521205037121,2879400.0
1998-03-16,73.09354175639295,73.45364252013874,72.88173771221722,73.3689209024685,3223600.0
1998-03-17,73.41128171130353,73.58072494664414,72.96645932988743,73.58072494664414,4581900.0
1998-03-18,73.3689209024685,73.85603631542553,73.22062418289838,73.85603631542553,1944100.0
1998-03-19,73.85603631542553,74.13141546150102,73.6442322712498,74.04669384383078,2554800.0
1998-03-20,74.47213236198581,74.89695912959553,74.00482291761512,74.6845457457907,3123300.0
1998-03-23,74.57830506774688,74.98192448311748,74.36589168394202,74.51461503874677,4453100.0
1998-03-24,74.81199377607359,75.32178589720529,74.72702842255165,75.15185519016137,3333600.0
1998-03-25,75.72533734029312,75.81030269381507,74.21723630142003,74.87568380507372,4597600.0
1998-03-26,74.6845457457907,75.27930322044435,74.51461503874677,74.83320112831265,3333500.0
1998-03-27,75.27930322044435,75.3005105726834,74.08978827113711,74.51461503874677,2611300.0
1998-03-30,74.51461503874677,74.83320112831265,74.06851294661523,74.47213236198581,3108700.0
1998-03-31,74.87568380507372,75.57668195777114,74.59958039226875,74.72702842255165,5926500.0
1998-04-01,74.98192448311748,75.5023202803687,74.36589168394202,75.3323895733248,2929000.0
1998-04-02,75.40675125072725,76.29888746270767,75.27930322044435,76.15016410790287,3920900.0
1998-04-03,76.36257749170775,76.68123155355642,76.02271607762,76.5325081987516,3787600.0
1998-04-06,76.97861029088324,77.06357564440515,75.91654337185892,75.91654337185892,4550500.0
1998-04-07,75.9590260486199,76.08647407890277,74.87568380507372,75.40675125072725,5583700.0
1998-04-08,75.59788931001022,75.64037198677121,74.59958039226875,74.98192448311748,4854800.0
1998-04-09,75.15185519016137,75.64037198677121,75.13057986563952,75.57668195777114,4481200.0
1998-04-13,75.70412998805405,75.70412998805405,74.76951109931268,75.3642685739663,4350200.0
1998-04-14,75.53419928101015,76.00150872538083,75.38547592620533,76.00150872538083,3279100.0
1998-04-15,76.10768143114188,76.21392210918572,75.55540663324926,76.21392210918572,3867200.0
1998-04-16,75.66164731129308,75.78909534157597,75.10937251340039,75.32178589720529,7177900.0
1998-04-17,75.2580278959224,76.42633549299063,75.06688983663945,76.32009481494674,5688800.0
1998-04-20,76.12895675566384,76.51130084651255,76.04399140214184,76.29888746270767,3688300.0
1998-04-21,76.42633549299063,76.91485228960038,76.06519875438097,76.6599562290345,4573200.0
1998-04-22,76.72371423031746,77.10605832116612,76.68123155355642,76.87236961283938,2386100.0
1998-04-23,76.5537835232735,76.80867958383939,75.9590260486199,76.12895675566384,5062000.0
1998-04-24,75.9590260486199,76.44754284522966,75.00313183535653,75.32178589720529,11039700.0
1998-04-27,74.34468433170288,74.5570977155078,73.15516938239567,73.89858223957124,14510200.0
1998-04-28,74.62078774450778,74.64206306902969,73.49503079648348,73.79240953381026,6511400.0
1998-04-29,74.11099562337613,74.7482357747907,73.70744418028833,74.30220165494194,7703100.0
1998-04-30,75.15185519016137,76.07580243050052,75.04561451211752,75.68285466353215,8684500.0
1998-05-01,75.9590260486199,76.5325081987516,75.66164731129308,76.5325081987516,4008800.0
1998-05-04,76.61747355227358,77.0210929676442,76.2351294614248,76.34137013946868,4537200.0
1998-05-05,76.12895675566384,76.2351294614248,75.53419928101015,75.81030269381507,5146400.0
1998-05-06,76.21392210918572,76.21392210918572,74.89695912959553,74.9181664818346,5526100.0
1998-05-07,75.10937251340039,75.15185519016137,74.32340900718098,74.32340900718098,6940400.0
1998-05-08,74.76951109931268,75.70412998805405,74.76951109931268,75.53419928101015,7951000.0
1998-05-11,75.83157801833697,76.27761213818579,75.0244071598785,75.27930322044435,6336300.0
1998-05-12,75.32178589720529,76.10768143114188,75.00313183535653,76.08647407890277,6045200.0
1998-05-13,76.17143943242479,76.51130084651255,75.85278537057609,76.27761213818579,4441500.0
1998-05-14,75.81030269381507,76.59626620003446,75.68285466353215,75.89526804733701,4187500.0
1998-05-15,76.12895675566384,76.27761213818579,75.32178589720529,75.47044127972731,6716100.0
1998-05-18,75.2580278959224,75.85278537057609,74.65266674514933,75.17306254240047,4847200.0
1998-05-19,75.44923392748817,75.91654337185892,75.3005105726834,75.68285466353215,5918700.0
1998-05-20,76.19264678466388,76.46881816975161,75.3642685739663,76.40506016846871,5716600.0
1998-05-21,76.38385281622966,76.6599562290345,75.66164731129308,75.91654337185892,6301500.0
1998-05-22,75.9590260486199,76.17143943242479,75.40675125072725,75.61916463453208,4862200.0
1998-05-26,76.19264678466388,76.19264678466388,74.21723630142003,74.40837436070295,6899300.0
1998-05-27,73.77113420928839,74.70575309802976,73.12329038175423,74.51461503874677,10202600.0
1998-05-28,74.6845457457907,75.0244071598785,74.13227094789802,74.85447645283455,4907600.0
1998-05-29,75.19433786692235,75.32178589720529,74.11099562337613,74.11099562337613,4772600.0
1998-06-01,74.06851294661523,74.9181664818346,73.79240953381026,74.45085703746398,6092200.0
1998-06-02,74.76951109931268,75.00313183535653,74.19596097689805,74.51461503874677,6701100.0
1998-06-03,74.6845457457907,74.89695912959553,73.32510008943952,73.32510008943952,6445100.0
1998-06-04,73.57999615000539,74.81199377607359,73.45254811972245,74.6845457457907,6566300.0
1998-06-05,75.0244071598785,76.12895675566384,74.6845457457907,76.12895675566384,8463200.0
1998-06-08,76.08647407890277,76.44754284522966,75.89526804733701,76.04399140214184,4159900.0
1998-06-09,75.93775072409804,76.41566384458824,75.72533734029312,76.27761213818579,2725300.0
1998-06-10,75.87406069509797,76.85116226060029,75.61916463453208,75.78909534157597,6186900.0
1998-06-11,75.74661266481499,76.04399140214184,74.34468433170288,74.36589168394202,8056600.0
1998-06-12,74.6845457457907,75.06688983663945,73.57999615000539,75.06688983663945,9779000.0
1998-06-15,73.96234024085412,74.70575309802976,73.0702040288737,73.09141138111282,10234200.0
1998-06-16,73.68616885576644,74.23844365365906,73.24013473591765,74.21723630142003,7471500.0
1998-06-17,74.87568380507372,75.98023340085902,74.72702842255165,75.76782001705408,12057700.0
1998-06-18,75.57668195777114,75.74661266481499,75.27930322044435,75.4279586029663,3844600.0
1998-06-19,75.73194329917581,75.84909128214753,74.75173244049206,75.05005748443935,3549100.0
1998-06-22,75.17791107470244,75.73194329917581,75.05005748443935,75.4122752292274,5438300.0
1998-06-23,75.75321813659566,76.4138291139124,75.68932543575482,76.3072503610691,5004600.0
1998-06-24,76.47772181475321,77.52189356285928,76.1047984626738,77.33007908317383,8291900.0
1998-06-25,77.67102199054214,78.03330792391162,76.92524347496476,77.20222549291074,5854800.0
1998-06-26,77.266186382333,77.62840412712113,77.13833279206997,77.52189356285928,4833100.0
1998-06-29,77.90545433364855,78.20377937759575,77.59642368241,77.79887558080527,5953400.0
1998-06-30,77.67102199054214,77.86283647022748,77.09571492864895,77.266186382333,4284800.0
1998-07-01,77.77760074338542,78.37425083127991,77.47927569943822,78.16116151417472,3489500.0
1998-07-02,78.22505421501558,78.33163296785885,77.90545433364855,78.31028994185763,3503900.0
1998-07-06,78.26767207843662,79.09875450943747,78.11854365075372,79.09875450943747,3144400.0
1998-07-07,79.08804890214614,79.18399023627954,78.60861498580492,78.94955789317319,4920700.0
1998-07-08,79.01351878259545,79.73802246075303,78.92828305575338,79.5249331436478,6875000.0
1998-07-09,79.29050080054142,79.58882584448864,78.84304732891127,78.99217575659422,6942500.0
1998-07-10,79.12002934685727,79.73802246075303,78.45948655812198,79.4183543908045,7849700.0
1998-07-13,79.48231528022679,79.67406157133068,79.14137237285846,79.43969741680574,6555100.0
1998-07-14,79.73802246075303,80.56903670317242,79.73802246075303,80.33467254864745,6983600.0
1998-07-15,80.50514400233156,80.6542724300145,80.14285806896208,80.18547593238313,4977500.0
1998-07-16,80.24943682180539,80.86736174711957,79.82325818759502,80.73950815685649,6315600.0
1998-07-17,80.88870477312086,81.14441195364702,80.67561545601569,80.84608690969986,3539500.0
1998-07-20,80.97394049996292,81.30417780003981,80.4199082754895,80.84608690969986,2338400.0
1998-07-21,81.14441195364702,81.14441195364702,79.29050080054142,79.43969741680574,5518600.0
1998-07-22,79.33311866396241,79.76993471688264,78.77908643948898,79.43969741680574,10417300.0
1998-07-23,79.31184382654257,79.5035901176466,77.67102199054214,77.86283647022748,15110900.0
1998-07-24,78.3955256686997,78.48076139554175,76.96786133838579,77.79887558080527,11540500.0
1998-07-27,77.47927569943822,78.41686869470091,76.9465183123846,78.35290780527862,9600000.0
1998-07-28,78.03330792391162,78.18243635159453,76.28597552364927,77.03175403922658,13693000.0
1998-07-29,77.54316840027904,77.82021860680649,76.5416827041755,76.7334289952794,7462400.0
1998-07-30,77.47927569943822,78.13981848817352,77.33007908317383,77.8841113076473,6821600.0
1998-07-31,77.96934703448937,78.07592578733266,75.90241475286001,76.22201463422701,7680500.0
1998-08-03,76.22201463422701,76.65883068714719,75.71060027317463,75.90241475286001,10486500.0
1998-08-04,76.52033967817418,76.52033967817418,72.96178217680874,72.96178217680874,15091600.0
1998-08-05,73.60105012812423,74.24031807943967,72.00284615554476,73.96326787291227,21718400.0
1998-08-06,73.72890371838731,74.66649671365013,73.34534294759803,74.2829359428607,13084400.0
1998-08-07,74.79435030391316,75.4122752292274,73.96326787291227,74.41078953312378,12083800.0
1998-08-10,74.15508235259766,74.77300727791187,73.7715215818083,73.9846108989135,6273000.0
1998-08-11,72.81258556054439,73.26010722075601,71.93895345470392,72.87654644996658,14287100.0
1998-08-12,73.47319653786113,74.24031807943967,73.30272508417703,74.11246448917662,11158400.0
1998-08-13,74.19770021601866,74.77300727791187,73.21748935733493,73.21748935733493,9073900.0
1998-08-14,73.87803214607013,74.13373932659637,72.13069974580782,72.36513208891425,8628500.0
1998-08-17,72.2798963620722,74.2829359428607,71.93895345470392,73.89937517207147,11290000.0
1998-08-18,74.32555380628179,75.4122752292274,74.17635719001744,75.26314680154452,7603900.0
1998-08-19,75.75321813659566,75.75321813659566,74.75173244049206,75.0713323218591,6258600.0
1998-08-20,74.79435030391316,75.28442163896428,74.4320643705436,74.62387885022898,7402800.0
1998-08-21,73.7715215818083,74.13373932659637,71.93895345470392,74.02722876233457,16685400.0
1998-08-24,74.49602525996598,74.96482175759729,73.85675730865046,74.49602525996598,7201700.0
1998-08-25,75.26314680154452,75.85979688943895,74.08048404446544,74.66649671365013,9688300.0
1998-08-26,73.83541428264918,74.75173244049206,73.47319653786113,74.24031807943967,9339700.0
1998-08-27,72.96178217680874,73.34534294759803,70.55383879922954,70.74565327891496,24887800.0
1998-08-28,71.57666752133436,72.0880818823868,69.65886366738785,70.48994609838878,23735900.0
1998-08-31,70.74565327891496,70.92676215130899,64.77915239997036,65.46103821470689,22563100.0
1998-09-01,65.50365607812786,68.57214224444226,63.841559404707596,68.23119933707402,24748500.0
1998-09-02,68.06072788338989,69.38188164944194,67.35749904265211,67.74105981344148,13843200.0
1998-09-03,66.56910266365378,67.7624028394427,65.97245257575926,67.20837061496918,17311300.0
1998-09-04,67.80502070286369,68.06072788338989,65.29056676102272,66.65433839049582,17783800.0
1998-09-08,68.78523156154746,70.23423891786263,68.06072788338989,70.23423891786263,14746500.0
1998-09-09,70.06376746417845,70.31947464470461,68.48690651760023,68.52952438102126,12109700.0
1998-09-10,67.12313488812718,67.74105981344148,66.0150704391803,67.1657527515482,19889300.0
1998-09-11,66.95266343444308,69.33926378602084,66.14292402944342,69.33926378602084,20379800.0
1998-09-14,70.14900319102046,71.22508719525622,69.6162458039669,70.53256396180984,10686800.0
1998-09-15,70.14900319102046,71.12921404970432,69.74409939422996,70.95874259602013,8337900.0
1998-09-16,71.42753909365153,71.7684820010198,70.34074948212441,71.59801054733563,11024900.0
1998-09-17,69.72282455681015,70.25551375528238,69.40315648686173,69.55235310312608,12945200.0
1998-09-18,70.05428047532286,70.07563035127727,69.17749855031163,69.86178944628544,7019200.0
1998-09-21,68.17248051139474,70.75992124725107,67.70203052041275,69.81902126528712,8834600.0
1998-09-22,70.82410773329346,70.93099397124455,69.90455762728384,70.39642592330982,7270100.0
1998-09-23,71.08071681928365,73.21912586920195,71.01653033324128,73.21912586920195,13688500.0
1998-09-24,72.74867587821993,73.09082132620682,70.65303500930004,71.42286226727059,11129500.0
1998-09-25,70.5674986473033,72.139177977176,70.22535319931626,71.33732590527387,10247400.0
1998-09-28,72.06438498224605,72.74867587821993,71.33732590527387,71.9788486202494,8847800.0
1998-09-29,72.10715316324442,72.4920667922297,70.73857137129676,71.8077758962559,10618100.0
1998-09-30,70.82410773329346,71.38009408627222,69.3699895793491,69.62659866533926,7908400.0
1998-10-01,68.45043947333936,69.4875507552773,67.12462586239002,67.61649415841607,13335600.0
1998-10-02,67.65926233941441,69.02784413136212,66.52587132841293,68.92088946432142,14351800.0
1998-10-05,68.15106220635083,68.40767129234108,65.92711679443572,67.53095779641932,12807200.0
1998-10-06,68.94230776936539,69.30580309330668,66.73971223340477,67.46677131037696,12621000.0
1998-10-07,67.48818961542094,68.45043947333936,65.52085328949613,66.46175327146013,14348500.0
1998-10-08,64.70825785052716,66.20514418546995,63.10441684854367,66.09818951842927,20625000.0
1998-10-09,66.37621690946341,67.59507585337205,64.36611240254025,67.42400312937865,12708500.0
1998-10-12,68.85677140736867,69.41275776034736,68.21524869239323,68.40767129234108,9508500.0
1998-10-13,68.12971233039642,68.70704855932959,67.57372597741768,68.17248051139474,6256800.0
1998-10-14,67.70203052041275,69.66936684633764,67.63784403437045,68.81400322637018,8176900.0
1998-10-15,68.51462595938173,73.39019859319535,68.38632141638665,72.51341666818405,20541100.0
1998-10-16,72.62037133522477,73.04805314520843,71.85054407725421,72.53483497322814,16573900.0
1998-10-19,72.32099406823626,73.09082132620682,72.19268952524116,72.7914440592183,7915900.0
1998-10-20,73.60403949818728,74.44865975108775,72.59895303018081,73.21912586920195,14611600.0
1998-10-21,73.13358950720522,73.64680767918564,72.44929861123133,72.96251678321174,9178400.0
1998-10-22,73.06940302116293,74.22414390811869,72.64172121117923,74.05307118412524,8277500.0
1998-10-23,73.88199846013184,73.90341676517575,73.06940302116293,73.11217120216122,6237200.0
1998-10-26,73.71092573613836,74.22414390811869,73.06940302116293,73.64680767918564,5838600.0
1998-10-27,74.20279403216436,74.5662893561057,72.72725757317585,73.21912586920195,10089700.0
1998-10-28,72.9197486022134,73.58262119314324,72.5561848491825,73.09082132620682,5650600.0
1998-10-29,73.28324392615465,74.88708492813817,72.96251678321174,74.86566662309421,9625600.0
1998-10-30,75.3575349191202,75.89210296705495,74.92985310913659,75.27199855712348,9872800.0
1998-11-02,75.82798491010223,76.55504398707446,75.40030310011859,76.55504398707446,6501400.0
1998-11-03,76.36255295803697,76.51227580607606,75.78521672910388,75.99905763409569,6866000.0
1998-11-04,76.96130749201414,77.38898930199775,76.0204075100501,76.81165307306469,8233600.0
1998-11-05,76.31978477703866,77.96639396002053,76.0418258150941,77.8594392929798,6841500.0
1998-11-06,77.64559838798799,78.39407577000418,77.53871215003689,78.09469850301564,5224800.0
1998-11-09,77.96639396002053,78.18023486501231,76.98272579705811,77.53871215003689,6188700.0
1998-11-10,77.32487124504505,77.96639396002053,76.81165307306469,77.32487124504505,14015200.0
1998-11-11,77.88085759802378,78.00916214101895,76.56571892505167,76.81165307306469,10922400.0
1998-11-12,76.85442125406304,77.41040760704178,76.4267394440794,76.72611671106789,5457400.0
1998-11-13,76.79023476802068,77.47452566399456,76.72611671106789,77.47452566399456,5524600.0
1998-11-16,78.15881655996833,78.25502785994232,77.25000982102542,78.05193032201726,6023700.0
1998-11-17,77.77390293098303,79.1211348469764,77.32487124504505,78.05193032201726,9058900.0
1998-11-18,78.22300304601069,78.69345303699275,77.66701669303198,78.52238031299923,4567700.0
1998-11-19,78.88587563694055,79.31355744692425,78.43684395100253,79.20667120897318,5249300.0
1998-11-20,79.62360965188996,79.89096210494702,79.2707892659259,79.80542574295022,5562000.0
1998-11-23,80.38276197188338,81.85829843087183,80.16892106689156,81.68722570687835,7151300.0
1998-11-24,81.43061662088817,81.87964830682618,81.05637792988001,81.17400753489802,5323700.0
1998-11-25,81.38784843988975,81.55892116388321,80.8959801438638,81.17400753489802,4393500.0
1998-11-27,81.75134376383112,81.92241648782453,81.44129155886536,81.77276206887501,4557900.0
1998-11-30,81.44129155886536,81.68722570687835,79.46328029496333,79.46328029496333,8705400.0
1998-12-01,79.46328029496333,80.76767560086867,78.84310745594217,80.4897166389241,8950600.0
1998-12-02,80.21168924788991,80.682139238872,79.37774393296655,80.25445742888827,7495500.0
1998-12-03,80.2331075529339,80.96016662990611,78.75757109394543,78.92864381793895,12145300.0
1998-12-04,79.80542574295022,81.08847117290127,79.71988938095346,81.00293481090446,10339500.0
1998-12-07,80.78909390591267,81.75134376383112,80.7463257249143,81.38784843988975,4290000.0
1998-12-08,81.10982104885558,81.94383479286853,80.40418027692732,81.02428468685886,10102600.0
1998-12-09,81.21677571589629,81.40919831584414,80.66078936291755,81.17400753489802,5327900.0
1998-12-10,81.32366195384742,81.32366195384742,79.86954379990301,79.9871734049209,5966600.0
1998-12-11,79.67712119995517,80.29722560988667,79.07836666597801,80.14757119093717,8198200.0
1998-12-14,79.4846301709177,79.65570289491114,77.83808941702546,77.83808941702546,9521400.0
1998-12-15,78.47961213200088,79.89096210494702,78.37265746496014,79.84819392394857,9631500.0
1998-12-16,80.14757119093717,80.14757119093717,79.20667120897318,79.7412392569079,7260000.0
1998-12-17,80.21168924788991,81.15258922985397,80.08338470489481,81.01360974888172,6914700.0
1998-12-18,81.22898456098335,81.78681699589765,80.92861324987564,81.35771512288669,4802400.0
1998-12-21,81.87263737049985,83.31009431693687,81.70099662129546,82.49480075821599,8580700.0
1998-12-22,82.66644150742039,83.22427394233472,81.82972718319877,82.85957167842517,5461100.0
1998-12-23,83.20285317683398,84.59739993596988,82.94539205302738,84.59739993596988,7791000.0
1998-12-24,84.55448974866879,84.61888935777029,84.10396711015713,84.2326976720604,1507100.0
1998-12-28,84.61888935777029,84.66179954507137,83.76068561174827,84.0181467355549,4203600.0
1998-12-29,84.25411843756106,85.46631406474229,83.84650598635045,85.34836254188896,3935800.0
1998-12-30,85.09090141808242,85.64873385299668,84.46866937406656,84.66179954507137,6810700.0
1998-12-31,84.66179954507137,85.09090141808242,84.08247768835673,84.66179954507137,6790500.0
1999-01-04,84.70470973237252,85.97052592960512,83.56755544074342,84.46866937406656,9450400.0
1999-01-05,84.40433842126481,85.7345542275989,84.40433842126481,85.43418291649118,8031000.0
1999-01-06,86.37820703711537,87.70842284344953,86.33529684981431,87.493871906944,7737700.0
1999-01-07,86.7643987228253,87.34365192324037,86.356717615315,87.06477003393302,5504900.0
1999-01-08,88.00879415455725,88.22334509106275,86.48544817721832,87.70842284344953,6224400.0
1999-01-11,87.66551265614842,87.66551265614842,85.97052592960512,86.87163986292823,7578300.0
1999-01-12,86.65708892642272,86.65708892642272,84.96217085617911,85.30545235458794,7768800.0
1999-01-13,82.66644150742039,85.90619497680332,82.64502074191964,84.70470973237252,10810600.0
1999-01-14,84.87635048157686,85.06941199628201,83.0097230058292,83.22427394233472,11400700.0
1999-01-15,84.0181467355549,85.67015461849743,83.80359579904945,85.39127272919016,7817700.0
1999-01-19,86.02414649965655,86.24947647521212,84.79053010697469,85.94910516410434,6535100.0
1999-01-20,86.57126855182055,87.8371534053529,85.84179536770183,86.635668160922,6534400.0
1999-01-21,86.21727667066132,86.39962780261612,84.16829806295891,84.33993881216333,6937500.0
1999-01-22,83.84650598635045,85.02650180898094,83.61046562804461,84.14687729745823,7522300.0
1999-01-25,84.64031012327102,85.13381160538347,83.69628600264683,85.00508104348023,5700300.0
1999-01-26,85.21963197998572,86.54984778631979,84.87635048157686,86.54984778631979,6047000.0
1999-01-27,86.7643987228253,86.93603947202975,85.24105274548643,85.54142405659412,7399400.0
1999-01-28,85.99201535140553,87.17201117403599,85.94910516410434,86.97894965933084,5961700.0
1999-01-29,87.42947229784254,88.08383549010937,86.09925649150834,87.64402323434803,6456800.0
1999-02-01,88.35207565296602,88.35207565296602,87.12910098673481,87.12910098673481,9426800.0
1999-02-02,87.24712116588778,87.34365192324037,85.65944423574707,86.59275797362099,9194500.0
1999-02-03,86.29238666251317,87.8371534053529,86.27089724071283,87.47238248514365,10290700.0
1999-02-04,87.45096171964293,87.53678209424511,85.67015461849743,86.16365610060986,7761100.0
1999-02-05,86.27089724071283,86.27089724071283,84.59739993596988,85.17672179268463,7516100.0
1999-02-08,85.88470555500295,85.88470555500295,84.68322031057215,85.34836254188896,8528400.0
1999-02-09,85.39127272919016,85.47709310379228,83.42811449608983,83.43882487884017,8985700.0
1999-02-10,83.84650598635045,84.44724860856586,83.29938393418648,83.9752365482538,6936700.0
1999-02-11,84.49015879586698,86.57126855182055,84.10396711015713,85.90619497680332,9181800.0
1999-02-12,85.69164404029779,86.16365610060986,84.18978748475932,84.87635048157686,10676600.0
1999-02-16,85.64873385299668,86.24947647521212,84.36142823396365,84.36142823396365,6915500.0
1999-02-17,84.57597917046918,86.06705668695767,83.93232636095267,84.27560785936154,7858100.0
1999-02-18,84.57597917046918,85.39127272919016,83.91083693915229,84.94068143437872,9048900.0
1999-02-19,85.13381160538347,86.33529684981431,84.70470973237252,85.30545235458794,5312200.0
1999-02-22,85.43418291649118,87.68693342164919,85.32687312008865,87.57969228154623,10695800.0
1999-02-23,87.60111304704692,88.22334509106275,86.91455005022932,87.53678209424511,7770700.0
1999-02-24,87.77275379625131,88.45931679306894,85.82037460220107,85.99201535140553,7271000.0
1999-02-25,85.49851386929305,86.01343611690625,84.2326976720604,85.17672179268463,11633000.0
1999-02-26,85.64873385299668,85.71306480579851,84.31851804666262,84.8334402942758,9621300.0
1999-03-01,84.89777124707757,85.34836254188896,84.0181467355549,85.06941199628201,7607200.0
1999-03-02,85.47709310379228,86.03492553870663,83.9752365482538,84.31851804666262,9651500.0
1999-03-03,84.51157956136772,84.8334402942758,83.61046562804461,84.76904068517425,7881400.0
1999-03-04,85.17672179268463,86.15287706155992,84.62959974052063,85.84179536770183,8256400.0
1999-03-05,87.53678209424511,87.96588396725615,86.89312928472863,87.56891324249621,10703100.0
1999-03-08,88.07312510735899,88.42711698851815,87.36514134504073,88.13752471646055,4802200.0
1999-03-09,87.96588396725615,89.21027939898802,87.70842284344953,87.92297377995504,7893400.0
1999-03-10,88.2018556692623,88.73826733867595,87.72984360895025,88.69535715137482,3950000.0
1999-03-11,89.03863864978365,90.06848314501008,88.48080621486929,89.68229145930015,6583700.0
1999-03-12,89.93975258310678,89.96117334860743,88.7167779168756,88.82408771327813,5286500.0
1999-03-15,89.21027939898802,90.11139333231121,88.90990808788035,90.08990391051077,5394400.0
1999-03-16,90.02557295770899,90.39027522161841,89.57498166289753,89.74662241210196,4547500.0
1999-03-17,89.72520164660126,89.89684239580563,88.99572846248255,89.36043072639211,4524100.0
1999-03-18,89.10296960258549,90.88377670373097,89.08154883708471,90.79795632912882,3506300.0
1999-03-19,91.06113462202977,91.27620579496798,89.25453676934896,89.25453676934896,5526700.0
1999-03-22,89.51262217687481,89.87820875948212,89.07167465527003,89.42659370769955,4603800.0
1999-03-23,88.99645136182313,89.14696677149223,86.51236210869325,86.84573963244132,9713800.0
1999-03-24,87.2973546842238,87.52316221011505,86.45861152115253,87.34036891881136,6280900.0
1999-03-25,88.13616667007034,89.12549406558611,87.92109549713219,89.12549406558611,6639600.0
1999-03-26,88.52329478135913,88.86740865806024,87.89955396845068,88.48028054677148,6159700.0
