ticker,datetime,Open
A,2000-06-07,46.50317588816251
A,2000-06-08,44.51018263581268
A,2000-06-09,46.33709311713336
A,2000-06-12,48.25036663938918
A,2000-06-13,42.849354925521176
A,2000-06-14,47.00142420124996
A,2000-06-15,45.134653854882295
A,2000-06-16,43.972074457678225
A,2000-06-19,41.274890256164824
A,2000-06-20,45.7989849389989
A,2000-06-21,48.74861495247664
A,2000-06-22,52.980403958299426
A,2000-06-23,49.12064035958194
A,2000-06-26,49.82483130874554
A,2000-06-27,49.745111578651546
A,2000-06-28,52.316072874182815
A,2000-06-29,53.06676699923458
A,2000-06-30,50.94755084090261
A,2000-07-03,49.160500224628926
A,2000-07-05,47.91820109733089
A,2000-07-06,46.50317588816251
A,2000-07-07,46.50317588816251
A,2000-07-10,45.008430948900134
A,2000-07-11,45.174513719929294
A,2000-07-12,46.13115048105721
A,2000-07-13,45.8388448040459
A,2000-07-14,47.499672514337426
A,2000-07-17,51.07377374688475
A,2000-07-18,51.817824561095364
A,2000-07-19,50.48916239286215
A,2000-07-20,49.08078049453494
A,2000-07-21,34.21305083200527
A,2000-07-24,33.21655420583036
A,2000-07-25,32.59208298676075
A,2000-07-26,30.519370004316936
A,2000-07-27,29.396650472159877
A,2000-07-28,27.735822761868352
A,2000-07-31,27.277434313827897
A,2000-08-01,27.03163181270475
A,2000-08-02,26.65960640559945
A,2000-08-03,25.995275321482843
A,2000-08-04,26.905408906722588
A,2000-08-07,26.991771947657753
A,2000-08-08,26.36730072858814
A,2000-08-09,25.742829509518533
A,2000-08-10,25.948772145594678
A,2000-08-11,26.40716059363513
A,2000-08-14,27.901905532897505
A,2000-08-15,29.06448493010157
A,2000-08-16,28.40015384598496
A,2000-08-17,28.65259965794927
A,2000-08-18,38.36512010773407
A,2000-08-21,38.69728564979236
A,2000-08-22,40.11231085896075
A,2000-08-23,39.78014531690243
A,2000-08-24,40.11231085896075
A,2000-08-25,39.65392241092029
A,2000-08-28,38.73714551483937
A,2000-08-29,38.949731461756684
A,2000-08-30,42.0588009354224
A,2000-08-31,40.94272471410649
A,2000-09-01,40.31825349503689
A,2000-09-05,40.98258457915349
A,2000-09-06,40.98258457915349
A,2000-09-07,39.85986504699643
A,2000-09-08,40.23189045410175
A,2000-09-11,39.19553396287983
A,2000-09-12,37.076317804547855
A,2000-09-13,37.70078902361746
A,2000-09-14,36.956738209406865
A,2000-09-15,36.99659807445386
A,2000-09-18,37.953234835581775
A,2000-09-19,35.581572865285494
A,2000-09-20,35.581572865285494
A,2000-09-21,34.96374495705704
A,2000-09-22,31.927751902644147
A,2000-09-25,33.38263697685952
A,2000-09-26,32.220057579655446
A,2000-09-27,30.68545277534609
A,2000-09-28,30.59908973441093
A,2000-09-29,32.0938346736733
A,2000-10-02,32.63858616264891
A,2000-10-03,33.880885289946974
A,2000-10-04,35.12982772808619
A,2000-10-05,38.491343013716225
A,2000-10-06,37.076317804547855
A,2000-10-09,34.63157941499874
A,2000-10-10,34.299413872940434
A,2000-10-11,31.88789203759715
A,2000-10-12,31.09733804749839
A,2000-10-13,28.898402159072408
A,2000-10-16,29.815179055153326
A,2000-10-17,30.93125527646924
A,2000-10-18,26.94526877176959
A,2000-10-19,28.234071074955807
A,2000-10-20,29.06448493010157
A,2000-10-23,30.93125527646924
A,2000-10-24,33.920745154993966
A,2000-10-25,29.815179055153326
A,2000-10-26,28.32043411589097
A,2000-10-27,30.479510139269944
A,2000-10-30,29.76867587926517
A,2000-10-31,30.31342736824079
A,2000-11-01,30.55922986936393
A,2000-11-02,31.309923994415694
A,2000-11-03,31.642089536474003
A,2000-11-06,31.183701088433537
A,2000-11-07,30.31342736824079
A,2000-11-08,30.519370004316936
A,2000-11-09,29.649096284124184
A,2000-11-10,27.901905532897505
A,2000-11-13,26.035135186529835
A,2000-11-14,26.825689176628604
A,2000-11-15,28.40015384598496
A,2000-11-16,28.52637675196712
A,2000-11-17,29.23056770113072
A,2000-11-20,31.14384122338655
A,2000-11-21,32.30642062059061
A,2000-11-22,32.30642062059061
A,2000-11-24,32.47250339161976
A,2000-11-27,33.84102542489997
A,2000-11-28,33.54871974788867
A,2000-11-29,34.299413872940434
A,2000-11-30,35.20954745818018
A,2000-12-01,35.169687593133176
A,2000-12-04,34.58507623911058
A,2000-12-05,35.04346468715103
A,2000-12-06,36.70429239744254
A,2000-12-07,34.87738191612188
A,2000-12-08,37.45498652249432
A,2000-12-11,38.949731461756684
A,2000-12-12,38.78364869072753
A,2000-12-13,39.28189700381499
A,2000-12-14,38.69728564979236
A,2000-12-15,39.361616733908974
A,2000-12-18,37.787152064552615
A,2000-12-19,37.86687179464661
A,2000-12-20,36.292407125290254
A,2000-12-21,34.87738191612188
A,2000-12-22,33.96724833088213
A,2000-12-26,36.37212685538425
A,2000-12-27,35.581572865285494
A,2000-12-28,36.956738209406865
A,2000-12-29,36.79065543837771
A,2001-01-02,35.794158812202795
A,2001-01-03,32.63858616264891
A,2001-01-04,37.787152064552615
A,2001-01-05,38.03295456567577
A,2001-01-08,36.03996131332594
A,2001-01-09,35.54171300023849
A,2001-01-10,34.87738191612188
A,2001-01-11,37.122820980436025
A,2001-01-12,38.238897201751904
A,2001-01-16,37.368623481559155
A,2001-01-17,39.15567409783283
A,2001-01-18,41.14866735018265
A,2001-01-19,44.84234817787099
A,2001-01-22,43.60004905057293
A,2001-01-23,41.646915663270114
A,2001-01-24,41.85285829934626
A,2001-01-25,37.66092915857046
A,2001-01-26,36.07982117837294
A,2001-01-29,36.8703751684717
A,2001-01-30,36.77072550585421
A,2001-01-31,36.5382096264134
A,2001-02-01,35.47527989182682
A,2001-02-02,35.78751550136163
A,2001-02-05,35.60814610865015
A,2001-02-06,32.8179555553604
A,2001-02-07,33.482286639477
A,2001-02-08,33.38263697685952
A,2001-02-09,36.020031380802436
A,2001-02-12,34.74451569929856
A,2001-02-13,33.880885289946974
A,2001-02-14,32.0539748086263
A,2001-02-15,33.01725488059538
A,2001-02-16,33.21655420583036
A,2001-02-20,32.685089338537075
A,2001-02-21,27.901905532897505
A,2001-02-22,26.54002681045846
A,2001-02-23,25.96205876727701
A,2001-02-26,25.03863856035493
A,2001-02-27,25.078498425401925
A,2001-02-28,25.510313630077718
A,2001-03-01,23.8494859197862
A,2001-03-02,24.21486801605033
A,2001-03-05,25.271154439795733
A,2001-03-06,25.97534538895935
A,2001-03-07,28.101204858132487
A,2001-03-08,27.2176445162574
A,2001-03-09,25.97534538895935
A,2001-03-12,23.915919028197866
A,2001-03-13,23.65018659455122
A,2001-03-14,23.38445416090458
A,2001-03-15,23.58375348613956
A,2001-03-16,22.852989293611287
A,2001-03-19,22.985855510434607
A,2001-03-20,24.082001799227015
A,2001-03-21,21.936212397530365
A,2001-03-22,21.19216158331977
A,2001-03-23,23.118721727257928
A,2001-03-26,24.659969842408447
A,2001-03-27,24.580250112314467
A,2001-03-28,23.318021052492924
A,2001-03-29,21.258594691731428
A,2001-03-30,20.328531173968184
A,2001-04-02,21.424677462760588
A,2001-04-03,19.996365631909878
A,2001-04-04,19.0729454249878
A,2001-04-05,19.09951866835246
A,2001-04-06,17.27260818703179
A,2001-04-09,18.282391434889032
A,2001-04-10,18.734136572088325
A,2001-04-11,20.760346378643977
A,2001-04-12,20.594263607614824
A,2001-04-16,22.05579199267136
A,2001-04-17,21.424677462760588
A,2001-04-18,22.91942240202295
A,2001-04-19,24.839339235119944
A,2001-04-20,25.895625658865352
A,2001-04-23,26.241077822605988
A,2001-04-24,25.84247917213602
A,2001-04-25,24.580250112314467
A,2001-04-26,25.41066396746023
A,2001-04-27,26.174644714194326
A,2001-04-30,26.174644714194326
A,2001-05-01,25.17814808801941
A,2001-05-02,26.506810256252628
A,2001-05-03,26.074995051576835
A,2001-05-04,25.377447413254398
A,2001-05-07,24.978848762784434
A,2001-05-08,25.84247917213602
A,2001-05-09,25.17814808801941
A,2001-05-10,26.573243364664286
A,2001-05-11,26.10821160578267
A,2001-05-14,26.453663769523306
A,2001-05-15,25.14493153381359
A,2001-05-16,24.221511326891502
A,2001-05-17,25.244581196431074
A,2001-05-18,25.244581196431074
A,2001-05-21,23.915919028197866
A,2001-05-22,25.742829509518533
A,2001-05-23,25.477097075871892
A,2001-05-24,25.198078020542912
A,2001-05-25,24.447383895491143
A,2001-05-29,25.01206531699027
A,2001-05-30,22.65368996837631
A,2001-05-31,21.92292577584804
A,2001-06-01,22.91942240202295
A,2001-06-04,22.587256859964647
A,2001-06-05,22.25509131790634
A,2001-06-06,22.65368996837631
A,2001-06-07,22.25509131790634
A,2001-06-08,23.411027404269237
A,2001-06-11,22.852989293611287
A,2001-06-12,21.936212397530365
A,2001-06-13,22.25509131790634
A,2001-06-14,21.358244354348926
A,2001-06-15,19.94321914518055
A,2001-06-18,20.1292318487332
A,2001-06-19,20.26209806555652
A,2001-06-20,19.478187386298927
A,2001-06-21,19.09951866835246
A,2001-06-22,19.26560143938161
A,2001-06-25,19.564550427234078
A,2001-06-26,19.464900764616594
A,2001-06-27,18.900219343117474
A,2001-06-28,19.929932523498216
A,2001-06-29,20.92642914967313
A,2001-07-02,21.590760233789734
A,2001-07-03,22.05579199267136
A,2001-07-05,21.5974035446309
A,2001-07-06,21.19216158331977
A,2001-07-09,20.029582186115707
A,2001-07-10,19.870142725927717
A,2001-07-11,18.833786234705816
A,2001-07-12,18.933435897323307
A,2001-07-13,20.42818083658567
A,2001-07-16,20.029582186115707
A,2001-07-17,18.767353126294154
A,2001-07-18,18.667703463676666
A,2001-07-19,19.026442249099627
A,2001-07-20,19.0729454249878
A,2001-07-23,19.258958128540442
A,2001-07-24,18.33553792161836
A,2001-07-25,18.202671704795037
A,2001-07-26,18.601270355265
A,2001-07-27,19.365251101999107
A,2001-07-30,19.29881799358744
A,2001-07-31,19.29881799358744
A,2001-08-01,19.597766981439914
A,2001-08-02,20.92642914967313
A,2001-08-03,20.727129824438144
A,2001-08-06,20.80020624369097
A,2001-08-07,20.47468401247384
A,2001-08-08,19.730633198263234
A,2001-08-09,19.23238488517578
A,2001-08-10,19.0330855599408
A,2001-08-13,19.26560143938161
A,2001-08-14,19.26560143938161
A,2001-08-15,19.19916833096995
A,2001-08-16,18.103022042177546
A,2001-08-17,18.13623859638338
A,2001-08-20,17.339041295443447
A,2001-08-21,16.7411433197385
A,2001-08-22,17.837289608530906
A,2001-08-23,17.5250539989961
A,2001-08-24,17.60477372909009
A,2001-08-27,18.6212002877885
A,2001-08-28,18.069805487971717
A,2001-08-29,18.202671704795037
A,2001-08-30,17.870506162736735
A,2001-08-31,17.206175078620127
A,2001-09-04,17.5051240664726
A,2001-09-05,16.840792982355996
A,2001-09-06,16.176461898239392
A,2001-09-07,15.412481151505284
A,2001-09-10,14.947449392623662
A,2001-09-17,14.050602429066243
A,2001-09-18,14.283118308507055
A,2001-09-19,15.279614934681964
A,2001-09-20,14.621927161406527
A,2001-09-21,13.585570670184618
A,2001-09-24,13.618787224390447
A,2001-09-25,14.083818983272073
A,2001-09-26,13.253405128126314
A,2001-09-27,12.662150463262535
A,2001-09-28,12.888023031862181
A,2001-10-01,12.721940260833028
A,2001-10-02,13.353054790743807
A,2001-10-03,14.269831686824725
A,2001-10-04,14.781366621594513
A,2001-10-05,14.316334862712884
A,2001-10-08,14.615283850565355
A,2001-10-09,14.263188375983555
A,2001-10-10,13.65200377859628
A,2001-10-11,14.701646891500518
A,2001-10-12,15.49220088159928
A,2001-10-15,15.558633990010946
A,2001-10-16,15.279614934681964
A,2001-10-17,16.276111560856872
A,2001-10-18,15.179965272064473
A,2001-10-19,15.020525811876487
A,2001-10-22,15.080315609446984
A,2001-10-23,15.684856895993097
A,2001-10-24,16.110028789827727
A,2001-10-25,15.61178047674027
A,2001-10-26,15.877512910386915
A,2001-10-29,15.850939667022248
A,2001-10-30,15.279614934681964
A,2001-10-31,14.881016284212
A,2001-11-01,14.695003580659352
A,2001-11-02,15.379264597299453
A,2001-11-05,15.578563922534439
A,2001-11-06,16.428907710203696
A,2001-11-07,16.787646495626664
A,2001-11-08,16.342544669268538
A,2001-11-09,16.209678452445214
A,2001-11-12,16.18310520908055
A,2001-11-13,16.076812235621894
A,2001-11-14,16.681353522168006
A,2001-11-15,16.60827710291518
A,2001-11-16,15.877512910386915
A,2001-11-19,15.943946018798576
A,2001-11-20,16.110028789827727
A,2001-11-21,15.857582977863414
A,2001-11-23,16.674710211326843
A,2001-11-26,16.701283454691506
A,2001-11-27,18.328894610777194
A,2001-11-28,18.103022042177546
A,2001-11-29,17.770856500119244
A,2001-11-30,18.2691048132067
A,2001-12-03,18.40197103003002
A,2001-12-04,18.40197103003002
A,2001-12-05,18.767353126294154
A,2001-12-06,19.92328921265705
A,2001-12-07,20.507900566679663
A,2001-12-10,19.896715969292387
A,2001-12-11,19.896715969292387
A,2001-12-12,19.564550427234078
A,2001-12-13,19.730633198263234
A,2001-12-14,18.63448690947084
A,2001-12-17,18.92014927564097
A,2001-12-18,19.245671506858113
A,2001-12-19,18.63448690947084
A,2001-12-20,18.70092001788249
A,2001-12-21,18.322251299936028
A,2001-12-24,18.92014927564097
A,2001-12-26,19.066302114146627
A,2001-12-27,18.60791366610617
A,2001-12-28,19.26560143938161
A,2001-12-31,19.066302114146627
A,2002-01-02,18.94007920816448
A,2002-01-03,20.727129824438144
A,2002-01-04,21.88306591080104
A,2002-01-07,21.84984935659521
A,2002-01-08,21.690409896407232
A,2002-01-09,21.736913072295383
A,2002-01-10,21.238664759207925
A,2002-01-11,21.07258198817878
A,2002-01-14,20.26209806555652
A,2002-01-15,20.2089515788272
A,2002-01-16,19.797066306674896
A,2002-01-17,19.19916833096995
A,2002-01-18,19.14602184424062
A,2002-01-22,18.867002788911645
A,2002-01-23,17.883792784419068
A,2002-01-24,19.43168421041076
A,2002-01-25,19.13273522255829
A,2002-01-28,19.797066306674896
A,2002-01-29,19.531333873028245
A,2002-01-30,19.11280529003479
A,2002-01-31,19.464900764616594
A,2002-02-01,20.07608536200387
A,2002-02-04,19.33203454779327
A,2002-02-05,18.82714292386465
A,2002-02-06,18.202671704795037
A,2002-02-07,18.08309210965405
A,2002-02-08,17.53834062067843
A,2002-02-11,16.940442644973487
A,2002-02-12,17.598130418248925
A,2002-02-13,17.544983931519596
A,2002-02-14,17.870506162736735
A,2002-02-15,18.382041097506523
A,2002-02-19,17.804073054325077
A,2002-02-20,19.797066306674896
A,2002-02-21,19.29881799358744
A,2002-02-22,18.734136572088325
A,2002-02-25,18.933435897323307
A,2002-02-26,19.26560143938161
A,2002-02-27,19.916645901815887
A,2002-02-28,21.258594691731428
A,2002-03-01,20.893212595467297
A,2002-03-04,21.956142330053872
A,2002-03-05,23.085505173052105
A,2002-03-06,23.118721727257928
A,2002-03-07,23.251587944081248
A,2002-03-08,23.284804498287077
A,2002-03-11,23.97570882576836
A,2002-03-12,24.022212001656516
A,2002-03-13,23.78305281137454
A,2002-03-14,23.882702473992033
A,2002-03-15,23.856129230627364
A,2002-03-18,24.786192748390626
A,2002-03-19,24.620109977361466
A,2002-03-20,23.915919028197866
A,2002-03-21,23.530606999410228
A,2002-03-22,23.318021052492924
A,2002-03-25,22.87956253697595
A,2002-03-26,22.321524426318003
A,2002-03-27,22.64040334669397
A,2002-03-28,22.55404030575881
A,2002-04-01,24.447383895491143
A,2002-04-02,24.181651461844506
A,2002-04-03,24.24808457025616
A,2002-04-04,23.397740782586908
A,2002-04-05,22.7533396309938
A,2002-04-08,22.089008546877192
A,2002-04-09,22.64040334669397
A,2002-04-10,21.92292577584804
A,2002-04-11,21.72362645061305
A,2002-04-12,21.404747530237085
A,2002-04-15,21.491110571172246
A,2002-04-16,21.889709221642214
A,2002-04-17,22.7533396309938
A,2002-04-18,23.01907206464044
A,2002-04-19,23.251587944081248
A,2002-04-22,22.95928226706995
A,2002-04-23,22.421174088935494
A,2002-04-24,21.623976787995566
A,2002-04-25,20.52783049920316
A,2002-04-26,20.594263607614824
A,2002-04-29,19.763849752469067
A,2002-04-30,19.830282860880725
A,2002-05-01,19.929932523498216
A,2002-05-02,20.062798740321536
A,2002-05-03,19.26560143938161
A,2002-05-06,18.78728305881765
A,2002-05-07,18.867002788911645
A,2002-05-08,19.13273522255829
A,2002-05-09,19.763849752469067
A,2002-05-10,19.09951866835246
A,2002-05-13,18.568053801059172
A,2002-05-14,20.1292318487332
A,2002-05-15,19.929932523498216
A,2002-05-16,19.763849752469067
A,2002-05-17,19.730633198263234
A,2002-05-20,19.664200089851576
A,2002-05-21,19.60441029228108
A,2002-05-22,18.96000914068797
A,2002-05-23,18.674346774517826
A,2002-05-24,18.488334070965177
A,2002-05-28,18.169455150589208
A,2002-05-29,17.89043609526023
A,2002-05-30,17.671206837501753
A,2002-05-31,17.358971227966947
A,2002-06-03,17.598130418248925
A,2002-06-04,16.960372577496983
A,2002-06-05,16.840792982355996
A,2002-06-06,16.309328115062712
A,2002-06-07,15.78450655861059
A,2002-06-10,15.744646693563592
A,2002-06-11,16.448837642727195
A,2002-06-12,16.7810031847855
A,2002-06-13,16.475410886091858
A,2002-06-14,15.445697705711119
A,2002-06-17,15.910729464592745
A,2002-06-18,16.807576428150163
A,2002-06-19,16.42226439936253
A,2002-06-20,16.076812235621894
A,2002-06-21,15.943946018798576
A,2002-06-24,15.943946018798576
A,2002-06-25,16.4089777776802
A,2002-06-26,15.286258245523136
A,2002-06-27,15.43905439486995
A,2002-06-28,15.930659397116239
A,2002-07-01,15.578563922534439
A,2002-07-02,15.179965272064473
A,2002-07-03,14.449201079536207
A,2002-07-05,15.279614934681964
A,2002-07-08,15.943946018798576
A,2002-07-09,15.213181826270304
A,2002-07-10,15.312831488887793
A,2002-07-11,14.615283850565355
A,2002-07-12,15.777863247769425
A,2002-07-15,15.6250670984226
A,2002-07-16,15.186608582905645
A,2002-07-17,15.638353720104934
A,2002-07-18,15.080315609446984
A,2002-07-19,14.269831686824725
A,2002-07-22,13.585570670184618
A,2002-07-23,13.319838236537974
A,2002-07-24,12.954456140273841
A,2002-07-25,12.389774718774724
A,2002-07-26,11.326844984188154
A,2002-07-29,11.659010526246455
A,2002-07-30,12.170545461016244
A,2002-07-31,12.389774718774724
A,2002-08-01,12.303411677839565
A,2002-08-02,11.492927755217304
A,2002-08-05,11.293628429982324
A,2002-08-06,10.582794169977557
A,2002-08-07,11.28034180829999
A,2002-08-08,11.293628429982324
A,2002-08-09,11.047825928859176
A,2002-08-12,10.828596671100698
A,2002-08-13,10.934889644559355
A,2002-08-14,10.476501196518896
A,2002-08-15,10.861813225306527
A,2002-08-16,10.622654035024553
A,2002-08-19,10.53629099408939
A,2002-08-20,10.795380116894867
A,2002-08-21,10.861813225306527
A,2002-08-22,11.267055186617661
A,2002-08-23,11.200622078205996
A,2002-08-26,10.642583967548047
A,2002-08-27,10.768806873530204
A,2002-08-28,10.084545856890095
A,2002-08-29,9.533151057073313
A,2002-08-30,9.23420206922084
A,2002-09-03,8.855533351274374
A,2002-09-04,8.662877336880557
A,2002-09-05,8.835603418750877
A,2002-09-06,9.333851731838333
A,2002-09-09,9.373711596885329
A,2002-09-10,9.852029977449288
A,2002-09-11,10.682443832595043
A,2002-09-12,10.25062862791925
A,2002-09-13,10.124405721937094
A,2002-09-16,9.898533153337448
A,2002-09-17,9.898533153337448
A,2002-09-18,9.765666936514128
A,2002-09-19,9.699233828102468
A,2002-09-20,9.380354907726494
A,2002-09-23,9.23420206922084
A,2002-09-24,8.802386864545047
A,2002-09-25,8.902036527162538
A,2002-09-26,9.380354907726494
A,2002-09-27,9.088049230715187
A,2002-09-30,8.536654430898404
A,2002-10-01,8.802386864545047
A,2002-10-02,8.662877336880557
A,2002-10-03,8.30413855145759
A,2002-10-04,8.184558956316602
A,2002-10-07,7.8457501034171315
A,2002-10-08,7.719527197434975
A,2002-10-09,7.971973009399288
A,2002-10-10,7.274425371076847
A,2002-10-11,7.274425371076847
A,2002-10-14,7.108342600047697
A,2002-10-15,7.546801115564658
A,2002-10-16,7.706240575752642
A,2002-10-17,7.938756455193458
A,2002-10-18,8.011832874446284
A,2002-10-21,7.905539900987628
A,2002-10-22,7.985259631081619
A,2002-10-23,8.104839226222607
A,2002-10-24,8.144699091269604
A,2002-10-25,8.616374160992397
A,2002-10-28,8.735953756133389
A,2002-10-29,8.769170310339215
A,2002-10-30,8.450291389963244
A,2002-10-31,9.28734855595017
A,2002-11-01,9.074762609032854
A,2002-11-04,9.798883490719957
A,2002-11-05,9.964966261749108
A,2002-11-06,9.97825288343144
A,2002-11-07,9.792240179878787
A,2002-11-08,9.3006351776325
A,2002-11-11,9.154482339126847
A,2002-11-12,8.995042878938861
A,2002-11-13,8.968469635574198
A,2002-11-14,8.902036527162538
A,2002-11-15,9.141195717444516
A,2002-11-18,9.101335852397519
A,2002-11-19,9.798883490719957
A,2002-11-20,11.021252685494511
A,2002-11-21,11.559360863628964
A,2002-11-22,12.12404228512808
A,2002-11-25,12.024392622510593
A,2002-11-26,13.040819181208999
A,2002-11-27,12.589074044009704
A,2002-11-29,13.014245937844336
A,2002-12-02,13.120538911302994
A,2002-12-03,12.655507152421368
A,2002-12-04,11.659010526246455
A,2002-12-05,11.526144309423135
A,2002-12-06,11.174048834841335
A,2002-12-09,11.02789599633568
A,2002-12-10,10.901673090353523
A,2002-12-11,11.267055186617661
A,2002-12-12,11.459711201011475
A,2002-12-13,11.293628429982324
A,2002-12-16,11.426494646805644
A,2002-12-17,11.705513702134619
A,2002-12-18,11.426494646805644
A,2002-12-19,11.02789599633568
A,2002-12-20,11.160762213159002
A,2002-12-23,11.898169716528434
A,2002-12-24,12.203762015222075
A,2002-12-26,12.17718877185741
A,2002-12-27,12.05760917671642
A,2002-12-30,11.99117606830476
A,2002-12-31,11.9247429598931
A,2003-01-02,12.104112352604588
A,2003-01-03,12.622290598215535
A,2003-01-06,12.622290598215535
A,2003-01-07,13.233475195602818
A,2003-01-08,13.087322357097163
A,2003-01-09,12.589074044009704
A,2003-01-10,12.888023031862181
A,2003-01-13,13.273335060649812
A,2003-01-14,13.034175870367838
A,2003-01-15,13.233475195602818
A,2003-01-16,12.755156815038859
A,2003-01-17,12.243621880269073
A,2003-01-21,12.223691947745571
A,2003-01-22,11.659010526246455
A,2003-01-23,11.725443634658115
A,2003-01-24,11.546074241946632
A,2003-01-27,10.868456536147692
A,2003-01-28,10.848526603624196
A,2003-01-29,10.848526603624196
A,2003-01-30,11.293628429982324
A,2003-01-31,10.629297345865718
A,2003-02-03,10.948176266241687
A,2003-02-04,10.954819577082851
A,2003-02-05,10.828596671100698
A,2003-02-06,10.841883292783027
A,2003-02-07,8.144699091269604
A,2003-02-10,7.606590913135152
A,2003-02-11,7.958686387716955
A,2003-02-12,8.005189563605116
A,2003-02-13,8.45693470080441
A,2003-02-14,8.2044888888401
A,2003-02-18,8.383858281551582
A,2003-02-19,8.403788214075082
A,2003-02-20,8.35728503818692
A,2003-02-21,8.603087539310064
A,2003-02-24,8.835603418750877
A,2003-02-25,8.596444228468897
A,2003-02-26,8.755883688656883
A,2003-02-27,8.556584363421901
A,2003-02-28,8.749240377815717
